,name,zipcode,county_string,rating,review_count,category,price,region
292,Happy Grill,28227,"Mecklenburg County, North Carolina",4.5,19,American (Traditional),$,region
293,Boulevard 1820,28203,"Mecklenburg County, North Carolina",4.0,28,American (New),$$$,region
294,Salsarita's Fresh Mexican Grill,28208,"Mecklenburg County, North Carolina",3.5,44,Mexican,$,region
295,Morehead Tavern,28202,"Mecklenburg County, North Carolina",3.0,17,American (Traditional),$,region
296,Wing Heaven,28217,"Mecklenburg County, North Carolina",4.0,17,Chinese,$,region
297,Buffalo Wild Wings,28216,"Mecklenburg County, North Carolina",2.5,88,American (Traditional),$$,region
298,Hop Feng 2,28227,"Mecklenburg County, North Carolina",4.0,20,Chinese,$,region
299,Hong Phat Restaurant,28208,"Mecklenburg County, North Carolina",4.0,8,Chinese,$,region
300,Big Al's Pub & Grubberia,28227,"Mecklenburg County, North Carolina",3.5,27,American (Traditional),$$,region
301,China Fun,28227,"Mecklenburg County, North Carolina",3.5,29,Chinese,$,region
302,China Inn,28262,"Mecklenburg County, North Carolina",3.0,8,Chinese,$,region
303,Wild Wing Cafe,28262,"Mecklenburg County, North Carolina",2.5,66,American (Traditional),$$,region
304,The Press Box Bar & Grill,28262,"Mecklenburg County, North Carolina",2.5,39,American (Traditional),$,region
305,Denny's,28216,"Mecklenburg County, North Carolina",2.5,34,American (Traditional),$$,region
306,Dragon House Chinese Buffet,28209,"Mecklenburg County, North Carolina",3.0,40,Chinese,$,region
307,Recess Charlotte,28204,"Mecklenburg County, North Carolina",3.0,20,American (New),$,region
308,TGI Fridays,28262,"Mecklenburg County, North Carolina",2.0,105,American (Traditional),$$,region
309,Taco Bell,28203,"Mecklenburg County, North Carolina",2.5,21,Mexican,$,region
310,Showmars,28208,"Mecklenburg County, North Carolina",3.5,15,American (New),$$,region
311,Lotus Buffet,28262,"Mecklenburg County, North Carolina",2.5,41,Chinese,$,region
312,Greystone Pub,28209,"Mecklenburg County, North Carolina",3.5,20,American (Traditional),$,region
313,Hwy 55 Burgers Shakes & Fries,28262,"Mecklenburg County, North Carolina",2.5,24,American (Traditional),$,region
314,Taco Bell,28262,"Mecklenburg County, North Carolina",3.0,27,Mexican,$,region
315,IHOP,28211,"Mecklenburg County, North Carolina",2.5,43,American (Traditional),$,region
316,Salsarita's Fresh Mexican Grill,28211,"Mecklenburg County, North Carolina",3.0,30,Mexican,$,region
317,Moe's Southwest Grill,28213,"Mecklenburg County, North Carolina",3.0,17,Mexican,$,region
318,A Mouthful Concessions & Catering,28208,"Mecklenburg County, North Carolina",4.0,6,American (Traditional),$$,region
319,Bob Evans,28269,"Mecklenburg County, North Carolina",3.0,36,American (Traditional),$,region
320,Factory Cafe,28206,"Mecklenburg County, North Carolina",2.5,29,American (New),$$,region
321,Moe's Southwest Grill,28216,"Mecklenburg County, North Carolina",3.0,36,Mexican,$,region
322,Showmars Government Center,28202,"Mecklenburg County, North Carolina",3.5,8,American (Traditional),$,region
323,Fortune Cookie,28204,"Mecklenburg County, North Carolina",2.5,27,Chinese,$,region
324,Taqueria La Unica,28205,"Mecklenburg County, North Carolina",2.5,11,Mexican,$,region
325,Lotus Chinese Cuisine,28269,"Mecklenburg County, North Carolina",3.0,20,Chinese,$,region
326,Trade Restaurant and Bar,28202,"Mecklenburg County, North Carolina",3.5,10,American (New),$$,region
327,Niko's Grill,28208,"Mecklenburg County, North Carolina",3.5,15,American (Traditional),$,region
328,Waffle House,28210,"Mecklenburg County, North Carolina",2.5,21,American (Traditional),$,region
329,Panda Express,28210,"Mecklenburg County, North Carolina",3.0,33,Chinese,$,region
330,Bytes Cafe,28202,"Mecklenburg County, North Carolina",3.0,12,American (Traditional),$,region
331,Beauregards,28208,"Mecklenburg County, North Carolina",2.5,22,American (New),$$,region
332,Beauregards,28208,"Mecklenburg County, North Carolina",2.5,22,Italian,$$,region
333,Alpha Omega Grill & Pizzeria,28262,"Mecklenburg County, North Carolina",4.5,17,Italian,$$,region
334,Tres Pesos Bar and Grill,28217,"Mecklenburg County, North Carolina",2.5,62,Mexican,$,region
335,JJ's Red Hots - Uptown,28285,"Mecklenburg County, North Carolina",3.0,10,American (Traditional),$$,region
336,South 21 Family Restaurant,28216,"Mecklenburg County, North Carolina",3.5,20,American (Traditional),$,region
337,McMenamins Edgefield,97060,"Multnomah County, Oregon",4.0,890,American (Traditional),$$,region
338,Troutini,97060,"Multnomah County, Oregon",4.0,162,American (Traditional),$$,region
339,Bandits Bar And Grill,97060,"Multnomah County, Oregon",4.5,76,American (Traditional),$$,region
340,Ristorante Di Pompello,97060,"Multnomah County, Oregon",4.0,229,Italian,$$,region
341,Yu's Garden,97060,"Multnomah County, Oregon",4.5,80,Chinese,$$,region
342,Tad's Chicken 'n Dumplins,97060,"Multnomah County, Oregon",3.5,219,American (Traditional),$$,region
343,Black Rabbit Restaurant & Bar,97060,"Multnomah County, Oregon",4.0,127,American (New),$$,region
344,Wood Village Burrito Shop,97060,"Multnomah County, Oregon",4.5,61,Mexican,$,region
345,Agave Azul,97080,"Multnomah County, Oregon",4.0,209,Mexican,$$,region
346,Ye Olde Pub,97060,"Multnomah County, Oregon",3.5,109,American (Traditional),$$,region
347,Don Ladis Taco Shop,97030,"Multnomah County, Oregon",4.0,190,Mexican,$,region
348,Tortilleria Y Tienda De Leon's,97230,"Multnomah County, Oregon",4.5,128,Mexican,$,region
349,Taqueria Santa Cruz,97030,"Multnomah County, Oregon",4.5,66,Mexican,$,region
350,Shirley's Tippy Canoe,97060,"Multnomah County, Oregon",3.0,353,American (Traditional),$$,region
351,Chepes,97233,"Multnomah County, Oregon",4.5,88,Mexican,$,region
352,Truffle Hunter,97030,"Multnomah County, Oregon",3.5,254,American (Traditional),$$,region
353,Tamale Factory,97030,"Multnomah County, Oregon",4.0,79,Mexican,$,region
354,Bumpers Grill and Bar,97024,"Multnomah County, Oregon",3.5,117,American (Traditional),$$,region
355,Elmer's Restaurant,97030,"Multnomah County, Oregon",4.0,85,American (Traditional),$$,region
356,Power Station Pub,97060,"Multnomah County, Oregon",3.5,92,American (New),$$,region
357,Lucky 7,97236,"Multnomah County, Oregon",4.0,99,Chinese,$,region
358,Heidi's Of Gresham,97030,"Multnomah County, Oregon",3.5,139,American (Traditional),$$,region
359,The Rock Wood Fired Pizza,97060,"Multnomah County, Oregon",3.0,219,American (Traditional),$$,region
360,La Mixteca Taqueria & Huaracheria,97024,"Multnomah County, Oregon",4.0,49,Mexican,$,region
361,Swine Dining BBQ & Brew,97030,"Multnomah County, Oregon",4.0,135,American (New),$$,region
362,Don Pedro Mexican Food,97233,"Multnomah County, Oregon",3.5,98,Mexican,$,region
363,Szechuan Open Kitchen,97080,"Multnomah County, Oregon",4.0,142,Chinese,$$,region
364,Boccellis Ristorante,97030,"Multnomah County, Oregon",3.5,169,Italian,$$,region
365,Bistro 214,97080,"Multnomah County, Oregon",4.0,79,American (New),$$,region
366,Mojave Grill & Cantina,97030,"Multnomah County, Oregon",3.5,197,Mexican,$$,region
367,Dragon Palace,97030,"Multnomah County, Oregon",3.5,136,Chinese,$$,region
368,Taste of Village Chinese Restaurant,97060,"Multnomah County, Oregon",3.5,60,Chinese,$$,region
369,Bacari,97030,"Multnomah County, Oregon",5.0,26,American (Traditional),$$,region
370,Spud Monkey's,97030,"Multnomah County, Oregon",4.0,63,American (New),$$,region
371,Good Brothers Pizza,97233,"Multnomah County, Oregon",4.5,89,Italian,$,region
372,La Carreta of Gresham,97030,"Multnomah County, Oregon",3.5,140,Mexican,$$,region
373,Dea's In & Out,97030,"Multnomah County, Oregon",3.5,94,American (Traditional),$,region
374,Black Bear Diner,97030,"Multnomah County, Oregon",3.0,173,American (Traditional),$$,region
375,Mi Pueblo Taqueria,97236,"Multnomah County, Oregon",4.0,67,Mexican,$,region
376,McCrae's Country Cafe,97030,"Multnomah County, Oregon",4.0,96,American (Traditional),$$,region
377,Jackpot Bistro,97030,"Multnomah County, Oregon",4.5,41,American (Traditional),$$,region
378,Spinella's,97030,"Multnomah County, Oregon",4.0,95,American (Traditional),$$,region
379,Joy Teriyaki,97060,"Multnomah County, Oregon",3.5,40,Chinese,$,region
380,Giuseppe's Italian Restaurant & Lounge,97233,"Multnomah County, Oregon",3.0,186,Italian,$$,region
381,Big Fat Weiners,97030,"Multnomah County, Oregon",4.0,26,American (Traditional),$,region
382,Biscuits Cafe,97030,"Multnomah County, Oregon",3.5,84,American (Traditional),$$,region
383,Buffalo Wild Wings,97060,"Multnomah County, Oregon",2.5,109,American (Traditional),$$,region
384,2 Amigos,97024,"Multnomah County, Oregon",4.0,26,Mexican,$,region
385,La Costita Restaurant IV,97060,"Multnomah County, Oregon",3.5,71,Mexican,$$,region
386,Shari's Cafe & Pies,97060,"Multnomah County, Oregon",3.0,39,American (Traditional),$$,region
387,Casa del Sol,97236,"Multnomah County, Oregon",4.0,94,Mexican,$,region
388,Taqueria Mi Mole,97233,"Multnomah County, Oregon",4.5,22,Mexican,$$,region
389,Mr. Chen's Chinese Kitchen,97230,"Multnomah County, Oregon",3.5,112,Chinese,$$,region
390,Olive Garden Italian Restaurant,97080,"Multnomah County, Oregon",3.5,76,Italian,$$,region
391,Taqueria Rico Taco,97233,"Multnomah County, Oregon",3.5,79,Mexican,$,region
392,Troutdale General Store,97060,"Multnomah County, Oregon",3.0,29,American (New),$$,region
393,M & M Restaurant & Lounge,97030,"Multnomah County, Oregon",3.5,54,American (Traditional),$$,region
394,Lee's Garden Chinese Restaurant,97030,"Multnomah County, Oregon",4.0,51,Chinese,$$,region
395,Celebrities Parkway Grill,97024,"Multnomah County, Oregon",4.0,19,American (Traditional),$$,region
396,Geno's Grill,97030,"Multnomah County, Oregon",3.0,61,American (New),$$,region
397,Wu's Garden,97060,"Multnomah County, Oregon",3.5,42,Chinese,$,region
398,Chang's Mongolian Grill,97080,"Multnomah County, Oregon",3.5,64,Chinese,$$,region
399,Chinese Happiness,97030,"Multnomah County, Oregon",3.5,58,Chinese,$,region
400,La Tapatia Market,97233,"Multnomah County, Oregon",4.5,19,Mexican,$,region
401,Bora Bora Taqueria,97236,"Multnomah County, Oregon",4.5,29,Mexican,$,region
402,Sunny Han's Wok & Grill,97030,"Multnomah County, Oregon",2.5,88,Chinese,$,region
403,Don Kamaron,97236,"Multnomah County, Oregon",4.5,31,Mexican,$$,region
404,Double Pepper,97230,"Multnomah County, Oregon",4.0,28,Chinese,$,region
405,Joy Teriyaki,97060,"Multnomah County, Oregon",3.0,39,Chinese,$,region
406,Chipotle Mexican Grill,97030,"Multnomah County, Oregon",3.0,65,Mexican,$,region
407,The Kooler,97080,"Multnomah County, Oregon",4.5,16,Italian,$,region
408,El Capullo Taco Trailer,97233,"Multnomah County, Oregon",4.5,12,Mexican,$,region
409,Highland Pub & Brewery,97030,"Multnomah County, Oregon",3.0,59,American (Traditional),$$,region
410,Los Michoacanos,97233,"Multnomah County, Oregon",4.5,18,Mexican,$,region
411,Red Robin Gourmet Burgers,97030,"Multnomah County, Oregon",2.0,179,American (Traditional),$$,region
412,Country Pride Restaurant,97060,"Multnomah County, Oregon",2.5,18,American (Traditional),$,region
413,El Indio Mexican Restaurant,97233,"Multnomah County, Oregon",3.5,30,Mexican,$$,region
414,La Herradura Mexican,97030,"Multnomah County, Oregon",3.5,25,Mexican,$,region
415,Elmer's Restaurant,97230,"Multnomah County, Oregon",4.0,17,American (Traditional),$$,region
416,Tapatio Mexican Restaurant,97060,"Multnomah County, Oregon",3.0,45,Mexican,$,region
417,Duke's Bar & Grill,97236,"Multnomah County, Oregon",3.5,70,American (New),$$,region
418,Baja Fresh,97030,"Multnomah County, Oregon",3.5,25,Mexican,$,region
419,Del Taco,97030,"Multnomah County, Oregon",3.0,33,Mexican,$,region
420,Joy Teriyaki,97030,"Multnomah County, Oregon",4.0,19,American (New),$,region
421,Applebee's Grill + Bar,97030,"Multnomah County, Oregon",2.5,47,American (Traditional),$$,region
422,Chu's Eatery,97236,"Multnomah County, Oregon",3.5,49,Chinese,$,region
423,Ichi Teriyaki 23,97236,"Multnomah County, Oregon",3.5,40,Chinese,$,region
424,Loading Dock Grill,97060,"Multnomah County, Oregon",3.5,7,American (Traditional),$$,region
425,Alexander OTB Sports Lounge,97024,"Multnomah County, Oregon",4.5,7,American (Traditional),$,region
426,Mariscos el Malecon,97233,"Multnomah County, Oregon",3.5,26,Mexican,$$,region
427,Tres Reyes,97233,"Multnomah County, Oregon",4.0,11,Mexican,$,region
428,Shari's Cafe & Pies,97030,"Multnomah County, Oregon",2.5,47,American (New),$$,region
429,Buckhorn Family Restaurant,97060,"Multnomah County, Oregon",3.5,8,American (Traditional),$$,region
430,Asia Kitchen,97233,"Multnomah County, Oregon",3.5,20,Chinese,$,region
431,C.J's Pub,97024,"Multnomah County, Oregon",3.5,10,American (Traditional),$,region
432,Yazzi's,97060,"Multnomah County, Oregon",3.5,10,American (Traditional),$$,region
433,Phoenix Chinese Restaurant,97060,"Multnomah County, Oregon",2.5,24,Chinese,$,region
434,Panda Express,97030,"Multnomah County, Oregon",3.0,20,Chinese,$,region
435,China Garden Buffet,97030,"Multnomah County, Oregon",2.0,51,Chinese,$$,region
436,El Cazador 3,97233,"Multnomah County, Oregon",5.0,4,Mexican,$,region
437,Don Pedro,97233,"Multnomah County, Oregon",3.5,7,Mexican,$,region
438,Baked N' Boned,97266,"Multnomah County, Oregon",5.0,16,Italian,$,region
439,Taco Bell,97060,"Multnomah County, Oregon",3.0,9,Mexican,$,region
440,Taco Bell,97060,"Multnomah County, Oregon",2.5,14,Mexican,$,region
441,Kelly Creek Sports Bar and Grill,97030,"Multnomah County, Oregon",3.5,11,American (Traditional),$$,region
442,China Hut,97236,"Multnomah County, Oregon",2.5,41,Chinese,$,region
443,Taco Bell,97030,"Multnomah County, Oregon",2.5,16,Mexican,$,region
444,La Flor Pupuseria,97230,"Multnomah County, Oregon",4.5,3,Mexican,$,region
445,El Indio II,97030,"Multnomah County, Oregon",2.5,27,Mexican,$$$$,region
446,Panda Express,97080,"Multnomah County, Oregon",3.0,12,Chinese,$,region
447,Bogey's Sports Bar,97030,"Multnomah County, Oregon",2.5,9,American (Traditional),$,region
448,Chinese Garden,97233,"Multnomah County, Oregon",2.5,35,Chinese,$$,region
449,Casa Jalisco Tequila Bar,97233,"Multnomah County, Oregon",3.5,8,Mexican,$$,region
450,Pizza Hut,97030,"Multnomah County, Oregon",2.0,20,Italian,$$,region
451,The Deli Barn,97233,"Multnomah County, Oregon",3.0,18,American (Traditional),$,region
452,Shari's Cafe & Pies,97080,"Multnomah County, Oregon",2.5,37,American (Traditional),$$,region
453,Pizza Hut,97233,"Multnomah County, Oregon",2.0,15,Italian,$,region
454,BJ Finkels,97030,"Multnomah County, Oregon",3.5,17,American (Traditional),$,region
455,Fortune Star Lounge,97236,"Multnomah County, Oregon",3.5,7,Chinese,$$,region
456,Enchilada Express,97236,"Multnomah County, Oregon",3.0,8,Mexican,$,region
457,Jimmy's,97030,"Multnomah County, Oregon",5.0,5,American (Traditional),$,region
458,Standing Room Only Bar & Grill,97030,"Multnomah County, Oregon",3.0,6,American (Traditional),$,region
459,Mariscos El Faro,97030,"Multnomah County, Oregon",2.0,12,Mexican,$$,region
460,Little Caesars Pizza,97236,"Multnomah County, Oregon",3.0,7,Italian,$,region
461,Pizza Hut,97060,"Multnomah County, Oregon",1.5,20,Italian,$$,region
462,El Ranchitos Restaurant,97233,"Multnomah County, Oregon",2.5,4,Mexican,$$,region
463,Taco Bell,97233,"Multnomah County, Oregon",2.0,17,Mexican,$,region
464,Taco Bell,97030,"Multnomah County, Oregon",1.5,22,Mexican,$,region
465,Briarwood Bar and Grill,97030,"Multnomah County, Oregon",4.0,2,American (Traditional),$$,region
466,Taco Time,97233,"Multnomah County, Oregon",2.5,6,Mexican,$,region
467,El Taco Michoacano,97030,"Multnomah County, Oregon",3.0,2,Mexican,$,region
468,El Pueblo,97233,"Multnomah County, Oregon",2.5,5,Mexican,$,region
469,New China Garden,97236,"Multnomah County, Oregon",1.0,3,Chinese,$,region
470,Maya's Mexican Restaurant,97233,"Multnomah County, Oregon",1.0,1,Mexican,$,region
471,Gary Danko,94109,"San Francisco County, California",4.5,4726,American (New),$$$$,region
472,House of Prime Rib,94109,"San Francisco County, California",4.0,6203,American (Traditional),$$$,region
473,Nopa,94117,"San Francisco County, California",4.0,4657,American (New),$$$,region
474,San Tung,94122,"San Francisco County, California",4.0,5922,Chinese,$$,region
475,El Farolito,94110,"San Francisco County, California",4.0,4311,Mexican,$,region
476,Sotto Mare Oysteria & Seafood,94133,"San Francisco County, California",4.5,3002,Italian,$$,region
477,Tony's Pizza Napoletana,94133,"San Francisco County, California",4.0,3948,Italian,$$,region
478,Golden Boy Pizza,94133,"San Francisco County, California",4.5,2812,Italian,$,region
