,name,zipcode,county_string,rating,review_count,category,price,region
3718,Kelly's Inn,17402,"York County, Pennsylvania",3.0,8,American (Traditional),$$,region
3719,Shakey's  Jakes,17404,"York County, Pennsylvania",4.0,9,Italian,$,region
3720,Number One Szechuan,17356,"York County, Pennsylvania",3.5,12,Chinese,$$,region
3721,First Wok,17402,"York County, Pennsylvania",4.0,29,Chinese,$,region
3722,Applebee's Grill + Bar,17402,"York County, Pennsylvania",2.0,20,American (Traditional),$$,region
3723,QDOBA Mexican Eats,17402,"York County, Pennsylvania",3.5,8,Mexican,$,region
3724,Chili's,17404,"York County, Pennsylvania",3.0,31,American (Traditional),$$,region
3725,IHOP,17402,"York County, Pennsylvania",2.5,53,American (Traditional),$$,region
3726,Great Wall Chinese Restaurant,17404,"York County, Pennsylvania",3.5,12,Chinese,$,region
3727,Bob Evans,17404,"York County, Pennsylvania",3.0,12,American (Traditional),$,region
3728,Murph's Study Hall,17403,"York County, Pennsylvania",3.5,8,American (Traditional),$,region
3729,Touch of Italy,17406,"York County, Pennsylvania",4.0,13,Italian,$$,region
3730,Mary Jane's Restaurant,17404,"York County, Pennsylvania",4.0,16,American (Traditional),$,region
3731,Denny's,17404,"York County, Pennsylvania",2.5,18,American (Traditional),$,region
3732,Friendly's,17404,"York County, Pennsylvania",2.5,17,American (Traditional),$$,region
3733,Old Country Buffet,17404,"York County, Pennsylvania",2.5,19,American (New),$$,region
3734,Roburrito's Famous Burritos,17403,"York County, Pennsylvania",2.5,7,Mexican,$,region
3735,johns pizza shop,17402,"York County, Pennsylvania",2.5,12,Italian,$,region
3736,Marcello's Pizza,17401,"York County, Pennsylvania",2.5,8,Italian,$$,region
3737,Ruby Tuesday,17402,"York County, Pennsylvania",2.0,21,American (Traditional),$$,region
3738,Fortune Garden Chinese Restaurant,17356,"York County, Pennsylvania",4.0,16,Chinese,$$,region
3739,Pizza Hut,17402,"York County, Pennsylvania",2.5,4,Italian,$$,region
3740,Taco Bell,17404,"York County, Pennsylvania",3.0,11,Mexican,$$,region
3741,Peking Chinese Restaurant,17345,"York County, Pennsylvania",3.5,14,Chinese,$,region
3742,Sals Pizza & Italian Restaurant,17315,"York County, Pennsylvania",3.5,12,Italian,$,region
3743,Pub On the Trail,17406,"York County, Pennsylvania",3.5,9,American (Traditional),$$,region
3744,Pizza Hut,17404,"York County, Pennsylvania",3.5,5,Italian,$$,region
3745,Cheesesteaks,17401,"York County, Pennsylvania",3.0,2,American (Traditional),$,region
3746,Lion's Pride Restaurant,17356,"York County, Pennsylvania",3.0,20,American (Traditional),$,region
3747,Mi Ranchito Taco Shop,17401,"York County, Pennsylvania",4.0,1,Mexican,$,region
3748,Lee's Family Diner,17404,"York County, Pennsylvania",2.0,15,American (Traditional),$,region
3749,Musso's Pizzeria,17356,"York County, Pennsylvania",3.5,7,Italian,$,region
3750,China One,17345,"York County, Pennsylvania",2.5,18,Chinese,$,region
3751,Imperial Gourmet Buffet,17402,"York County, Pennsylvania",2.5,7,Chinese,$$,region
3752,Slice Of Italy,17313,"York County, Pennsylvania",2.0,8,Italian,$$,region
3753,Chinatown Express,17401,"York County, Pennsylvania",1.0,10,Chinese,$$,region
3754,China Buffet,17404,"York County, Pennsylvania",2.5,7,Chinese,$,region
3755,Forbidden City,17356,"York County, Pennsylvania",3.5,9,Chinese,$,region
3756,Daughters Cafe of Hanover,17331,"York County, Pennsylvania",5.0,3,American (Traditional),$,region
3757,Mezzogiorno,17401,"York County, Pennsylvania",3.0,1,American (Traditional),$,region
3758,Taco Bell,17403,"York County, Pennsylvania",1.5,6,Mexican,$,region
3759,Pizza Hut,17403,"York County, Pennsylvania",1.0,3,Italian,$$,region
3760,Bogey Macaws American Grille,17402,"York County, Pennsylvania",2.0,27,American (Traditional),$$,region
3761,Moe's Southwest Grill,17402,"York County, Pennsylvania",2.0,7,Mexican,$,region
3762,Parma Pizza and Grill,17402,"York County, Pennsylvania",1.0,7,Italian,$,region
3763,Parma Pizza and Grill,17402,"York County, Pennsylvania",1.0,7,American (Traditional),$,region
3764,Lucky Seven,17356,"York County, Pennsylvania",4.0,8,Chinese,$$,region
3765,Roma's Pizza & Restaurant,17356,"York County, Pennsylvania",1.5,9,Italian,$$,region
3766,Alley Oops Sports Bar & Grill,17403,"York County, Pennsylvania",2.0,1,American (Traditional),$,region
3767,China Wok,17404,"York County, Pennsylvania",3.0,8,Chinese,$,region
3768,King Chef,17404,"York County, Pennsylvania",2.5,6,Chinese,$,region
3769,Shiloh Family Restaurant,17404,"York County, Pennsylvania",3.0,4,American (New),$$,region
3770,China III,17371,"York County, Pennsylvania",3.0,7,Chinese,$,region
3771,Pizza Hut,17315,"York County, Pennsylvania",3.5,4,Italian,$$,region
3772,West York Inn,17404,"York County, Pennsylvania",1.0,3,American (Traditional),$$$,region
3773,Marcello's Pizza,17402,"York County, Pennsylvania",2.5,2,Italian,$$,region
3774,Asian Yummy,17404,"York County, Pennsylvania",5.0,3,Chinese,$,region
3775,Indian Ladder Farms,12186,"Albany County, New York",4.0,81,American (Traditional),$$,region
3776,Jake Moon Restaurant and Cafe,12041,"Albany County, New York",3.5,55,American (New),$$,region
3777,The Standard Restaurant & Lounge,12203,"Albany County, New York",3.5,234,American (New),$$,region
3778,The Standard Restaurant & Lounge,12203,"Albany County, New York",3.5,234,American (Traditional),$$,region
3779,Marisa's Place,12084,"Albany County, New York",4.0,53,Italian,$,region
3780,Maple on the Lake,12059,"Albany County, New York",5.0,18,American (Traditional),$$,region
3781,Sage Bistro,12084,"Albany County, New York",4.0,52,American (New),$$,region
3782,Track 32 Italian Pub,12067,"Albany County, New York",4.0,25,Italian,$$,region
3783,MezzaNotte Ristorante,12203,"Albany County, New York",4.0,62,Italian,$$,region
3784,Bellini's Italian Eatery,12159,"Albany County, New York",4.0,42,Italian,$$,region
3785,Peaches Cafe,12203,"Albany County, New York",3.0,146,American (Traditional),$$,region
3786,Tesoro,12084,"Albany County, New York",3.5,35,Italian,$$,region
3787,Chipotle Mexican Grill,12203,"Albany County, New York",3.5,80,Mexican,$,region
3788,Garden Bistro 24,12159,"Albany County, New York",3.5,45,American (New),$$,region
3789,Via Fresca,12203,"Albany County, New York",4.5,32,Italian,$$,region
3790,World Of Beer,12203,"Albany County, New York",3.0,139,American (Traditional),$$,region
3791,Gold Coin Restaurant,12159,"Albany County, New York",3.5,40,Chinese,$$,region
3792,Cafe Calabria,12203,"Albany County, New York",4.0,44,Italian,$$,region
3793,Lilac Blossom Gourmet Asian Cuisine,12203,"Albany County, New York",3.5,29,Chinese,$,region
3794,Takara,12203,"Albany County, New York",3.0,58,Chinese,$$,region
3795,Treviso By Mallozzi's,12205,"Albany County, New York",4.0,21,Italian,$$,region
3796,Pizza by Dominick,12159,"Albany County, New York",4.0,7,Italian,$$,region
3797,Dave & Buster's,12203,"Albany County, New York",2.5,76,American (Traditional),$$,region
3798,Funny Bone Comedy Club & Restaurant,12203,"Albany County, New York",3.0,50,American (Traditional),$$,region
3799,Best Cook Chinese Restaurant,12009,"Albany County, New York",4.0,15,Chinese,$,region
3800,Andriano's,12054,"Albany County, New York",4.0,17,Italian,$$,region
3801,China Garden,12186,"Albany County, New York",3.0,10,Chinese,$,region
3802,Silver Creek Deli & Pizza,12193,"Albany County, New York",5.0,4,Italian,$,region
3803,King's Wok Restaurant,12084,"Albany County, New York",3.5,15,Chinese,$,region
3804,Jacob & Anthony's Italian,12203,"Albany County, New York",3.0,39,Italian,$$,region
3805,Johnny Rockets,12203,"Albany County, New York",3.0,34,American (Traditional),$$,region
3806,Uno Pizzeria & Grill,12203,"Albany County, New York",2.5,39,American (Traditional),$$,region
3807,Great Wall,12054,"Albany County, New York",3.0,14,Chinese,$$,region
3808,Ruby Tuesday,12203,"Albany County, New York",2.5,55,American (Traditional),$$,region
3809,Recovery Sports Grill,12084,"Albany County, New York",3.0,21,American (Traditional),$$,region
3810,Township Tavern,12009,"Albany County, New York",4.0,9,American (New),$$,region
3811,Ross's Ice Cream & Hamburger Stand,12159,"Albany County, New York",2.5,13,American (Traditional),$,region
3812,iGrill,12203,"Albany County, New York",4.0,18,American (New),$$,region
3813,Moe's Southwest Grill,12203,"Albany County, New York",2.0,37,Mexican,$$,region
3814,TGI Friday's,12203,"Albany County, New York",2.5,35,American (Traditional),$$,region
3815,TGI Fridays,12203,"Albany County, New York",2.0,55,American (Traditional),$$,region
3816,Veronica's Culinary Tavern,12009,"Albany County, New York",3.0,6,American (New),$$,region
3817,Lam's Kitchen,12203,"Albany County, New York",3.0,9,Chinese,$,region
3818,Italian American Community Center,12205,"Albany County, New York",3.5,4,Italian,$$,region
3819,Side Door Cafe,12203,"Albany County, New York",2.5,14,American (Traditional),$,region
3820,Chowfun Express,12203,"Albany County, New York",2.0,8,Chinese,$,region
3821,Bellini's Counter,12203,"Albany County, New York",3.0,6,Italian,$,region
3822,Casa Latina Carniceria y Taqueria,97503,"Jackson County, Oregon",4.0,22,Mexican,$,region
3823,Juan's El Caporal,97524,"Jackson County, Oregon",4.0,24,Mexican,$$,region
3824,Miguel's,97524,"Jackson County, Oregon",2.5,42,Mexican,$$,region
3825,Barbwire Grill,97524,"Jackson County, Oregon",4.5,10,American (Traditional),$,region
3826,Diner 62,97502,"Jackson County, Oregon",3.5,40,American (Traditional),$,region
3827,Tacos La Morena,97503,"Jackson County, Oregon",4.0,8,Mexican,$,region
3828,Ling's Chinese Restaurant,97503,"Jackson County, Oregon",2.5,41,Chinese,$$,region
3829,Apple Peddler Restaurant,97503,"Jackson County, Oregon",2.5,33,American (Traditional),$$,region
3830,Carl's Jr,97524,"Jackson County, Oregon",3.0,6,American (New),$$,region
3831,Señor Sam's Mexican Grill,97503,"Jackson County, Oregon",4.0,4,Mexican,$,region
3832,New Chan's Palace,97524,"Jackson County, Oregon",2.5,6,Chinese,$$,region
3833,Taco Delite,97502,"Jackson County, Oregon",3.0,8,Mexican,$,region
3834,Taco Bell,97503,"Jackson County, Oregon",1.5,13,Mexican,$,region
3835,The Smash Box,97503,"Jackson County, Oregon",5.0,1,Mexican,$,region
3836,Roquitos Taqueria,96001,"Shasta County, California",4.5,160,Mexican,$,region
3837,The CookHouse,96003,"Shasta County, California",3.0,95,American (New),$$,region
3838,Bella Vista Grill,96003,"Shasta County, California",4.0,18,American (Traditional),$,region
3839,The Golf Club Tierra Oaks,96003,"Shasta County, California",3.5,7,American (New),$$$,region
3840,Public House Food + Drink,48162,"Monroe County, Michigan",4.5,193,American (Traditional),$$,region
3841,Public House Food + Drink,48162,"Monroe County, Michigan",4.5,193,American (New),$$,region
3842,Nick & Nino's,48162,"Monroe County, Michigan",3.5,39,American (New),$$,region
3843,Amaya's Fresh Mexican Grill,48161,"Monroe County, Michigan",4.0,51,Mexican,$$,region
3844,R Diner,48161,"Monroe County, Michigan",4.0,42,American (Traditional),$,region
3845,Pete's Garage,48162,"Monroe County, Michigan",3.0,77,American (Traditional),$$,region
3846,Harbor Inn & Ale,48161,"Monroe County, Michigan",3.5,51,American (Traditional),$$,region
3847,El Vaquero,48162,"Monroe County, Michigan",3.5,42,Mexican,$$,region
3848,Mugsy's Bar & Grill,48161,"Monroe County, Michigan",4.0,25,American (Traditional),$$,region
3849,Michigan Bar and Grill,48161,"Monroe County, Michigan",3.5,39,American (Traditional),$$,region
3850,McGeadys Town Pub,48161,"Monroe County, Michigan",3.5,28,American (Traditional),$$,region
3851,Trapperz Tavern,48145,"Monroe County, Michigan",3.5,22,American (Traditional),$$,region
3852,Trapperz Tavern,48145,"Monroe County, Michigan",3.5,22,American (New),$$,region
3853,Northside Bar & Grill,48162,"Monroe County, Michigan",4.0,27,American (Traditional),$,region
3854,Asiana Restaurant,48161,"Monroe County, Michigan",3.5,26,Chinese,$,region
3855,Cracker Barrel Old Country Store,48162,"Monroe County, Michigan",3.5,39,American (Traditional),$,region
3856,China Wok Restaurant,48162,"Monroe County, Michigan",4.5,12,Chinese,$$,region
3857,Dena's Family Restaurant,48161,"Monroe County, Michigan",3.0,28,American (Traditional),$,region
3858,Dolce Vita Italian Grille,48162,"Monroe County, Michigan",3.0,43,Italian,$$,region
3859,El Maguey,48162,"Monroe County, Michigan",3.5,19,Mexican,$,region
3860,Monroe Grill,48161,"Monroe County, Michigan",2.5,25,American (Traditional),$,region
3861,Buffalo Wild Wings,48162,"Monroe County, Michigan",2.5,29,American (Traditional),$$,region
3862,Gander's Family Restaurant,48157,"Monroe County, Michigan",4.0,21,American (Traditional),$,region
3863,Delta Coney Island,48162,"Monroe County, Michigan",3.0,13,American (Traditional),$,region
3864,Joy's Bring Home the Goodness,48161,"Monroe County, Michigan",4.5,5,American (Traditional),$$$$,region
3865,QDOBA Mexican Eats,48162,"Monroe County, Michigan",4.5,6,Mexican,$$,region
3866,Jerry's Frenchtown Bar & Grill,48162,"Monroe County, Michigan",3.5,27,American (Traditional),$,region
3867,Taco Bell,48161,"Monroe County, Michigan",3.0,8,Mexican,$,region
3868,Benny's Home Cooking,48161,"Monroe County, Michigan",3.5,7,American (Traditional),$,region
3869,Red Lobster,48162,"Monroe County, Michigan",3.0,25,American (Traditional),$$,region
3870,Magic Wok,48162,"Monroe County, Michigan",3.0,7,Chinese,$,region
3871,Bob Evans,48162,"Monroe County, Michigan",2.5,18,American (Traditional),$$,region
3872,Ruby Tuesday,48162,"Monroe County, Michigan",2.5,24,American (Traditional),$$,region
3873,Mary Sacco's Pizza,48161,"Monroe County, Michigan",3.0,13,Italian,$$,region
3874,Little Brown Jug,48159,"Monroe County, Michigan",4.0,19,American (New),$,region
3875,Little Brown Jug,48159,"Monroe County, Michigan",4.0,19,American (Traditional),$,region
3876,La Fiesta,48133,"Monroe County, Michigan",3.0,34,Mexican,$$,region
3877,Chateau Louise,48157,"Monroe County, Michigan",3.5,13,American (Traditional),$$,region
3878,Applebee's Grill + Bar,48162,"Monroe County, Michigan",2.5,25,American (Traditional),$$,region
3879,Carl's Hide-A-Way,48140,"Monroe County, Michigan",3.0,18,Mexican,$,region
3880,Super China Buffet,48162,"Monroe County, Michigan",2.5,18,Chinese,$,region
3881,Joe's French-Italian,48162,"Monroe County, Michigan",3.0,27,Italian,$$,region
3882,IHOP,48162,"Monroe County, Michigan",2.5,18,American (Traditional),$$,region
3883,Detroit Beach Restaurant & Pizzeria,48162,"Monroe County, Michigan",3.0,35,Italian,$$,region
3884,A & W Restaurant,48162,"Monroe County, Michigan",4.0,8,American (Traditional),$,region
3885,Tiffany's Pizza,48162,"Monroe County, Michigan",4.5,3,Italian,$$,region
3886,China Express,48161,"Monroe County, Michigan",2.5,7,Chinese,$$,region
3887,River's Edge,48161,"Monroe County, Michigan",4.0,4,American (Traditional),$$,region
3888,Senor Cactus,48161,"Monroe County, Michigan",2.5,6,Mexican,$$,region
3889,Fifth Wheel Truck Stop,48166,"Monroe County, Michigan",4.5,8,American (New),$,region
3890,Country Pride Resturant,48162,"Monroe County, Michigan",3.5,3,American (Traditional),$,region
3891,Taco Bell,48162,"Monroe County, Michigan",3.5,2,Mexican,$,region
3892,Taco Bell,48162,"Monroe County, Michigan",2.0,7,Mexican,$,region
3893,Front Street Diner,48161,"Monroe County, Michigan",3.5,3,American (Traditional),$,region
3894,Brenda's Family Dining,48182,"Monroe County, Michigan",4.0,11,American (Traditional),$,region
3895,Denny's,48162,"Monroe County, Michigan",2.5,11,American (Traditional),$$,region
3896,The Other Place Bar & Grill,48162,"Monroe County, Michigan",3.5,5,American (Traditional),$$,region
3897,Taco Bell,48161,"Monroe County, Michigan",1.5,5,Mexican,$,region
3898,OverTime Sports Bar & Grill,48166,"Monroe County, Michigan",4.0,3,American (Traditional),$$$$,region
3899,Panda Chinese Restaurant,48162,"Monroe County, Michigan",3.0,4,Chinese,$,region
3900,Nena's Taco's,48161,"Monroe County, Michigan",5.0,1,Mexican,$,region
3901,Sandbar-Toledo Beach Marina,48145,"Monroe County, Michigan",2.5,4,American (Traditional),$,region
3902,Sam's Italian Pizzeria,48159,"Monroe County, Michigan",4.0,4,Italian,$$,region
3903,Texas Roadhouse,66604,"Shawnee County, Kansas",4.0,50,American (Traditional),$$,region
3904,PT's at College Hill,66604,"Shawnee County, Kansas",4.5,82,American (New),$,region
3905,Blue Moose Bar & Grill,66614,"Shawnee County, Kansas",3.5,141,American (New),$$,region
3906,Blind Tiger Brewery & Restaurant,66611,"Shawnee County, Kansas",4.0,251,American (Traditional),$$,region
3907,Rowhouse Restaurant,66603,"Shawnee County, Kansas",4.5,65,American (New),$$$,region
3908,Jose Peppers,66604,"Shawnee County, Kansas",3.5,45,Mexican,$$,region
3909,HuHot Mongolian Grill,66604,"Shawnee County, Kansas",3.5,47,Chinese,$$,region
3910,Old Chicago Pizza & Taproom,66604,"Shawnee County, Kansas",3.5,35,American (Traditional),$$,region
3911,Oriental Express Restaurant,66614,"Shawnee County, Kansas",3.5,40,Chinese,$$,region
3912,Paisano's Ristorante,66604,"Shawnee County, Kansas",3.5,71,Italian,$$,region
3913,Bradley's Corner Cafe,66608,"Shawnee County, Kansas",4.0,59,American (Traditional),$,region
3914,Margarita's Jalisco,66604,"Shawnee County, Kansas",4.5,37,Mexican,$$,region
3915,QDOBA Mexican Eats,66604,"Shawnee County, Kansas",4.5,18,Mexican,$,region
3916,Cracker Barrel Old Country Store,66604,"Shawnee County, Kansas",3.5,21,American (Traditional),$$,region
3917,LongHorn Steakhouse,66604,"Shawnee County, Kansas",3.5,34,American (Traditional),$$,region
3918,China Pavilion,66604,"Shawnee County, Kansas",4.0,24,Chinese,$,region
3919,El Mezcal III,66604,"Shawnee County, Kansas",3.5,40,Mexican,$$,region
3920,Top Dog,66604,"Shawnee County, Kansas",4.5,23,American (Traditional),$,region
3921,Saigon Restaurant,66614,"Shawnee County, Kansas",4.0,29,Chinese,$,region
3922,Cook's American Grill,66604,"Shawnee County, Kansas",4.5,26,American (Traditional),$,region
3923,El Centenario,66612,"Shawnee County, Kansas",4.0,45,Mexican,$$,region
3924,Olive Garden Italian Restaurant,66604,"Shawnee County, Kansas",3.5,25,Italian,$$,region
3925,Denny's,66604,"Shawnee County, Kansas",3.0,23,American (Traditional),$,region
3926,Red Robin Gourmet Burgers,66615,"Shawnee County, Kansas",3.0,39,American (Traditional),$$,region
3927,Hanover Pancake House,66612,"Shawnee County, Kansas",3.5,63,American (Traditional),$,region
3928,Wok & Grill,66611,"Shawnee County, Kansas",4.5,32,Chinese,$,region
3929,El Taquito Express,66614,"Shawnee County, Kansas",4.0,17,Mexican,$,region
3930,Tacos El Mexicano,66607,"Shawnee County, Kansas",4.5,30,Mexican,$,region
3931,Tacos El Mexicano,66607,"Shawnee County, Kansas",4.5,30,American (Traditional),$,region
3932,On The Border Mexican Grill & Cantina,66604,"Shawnee County, Kansas",3.0,29,Mexican,$$,region
3933,Tortilla Jack's Mexican Restaurant,66604,"Shawnee County, Kansas",4.0,34,Mexican,$,region
3934,Taco Villa,66604,"Shawnee County, Kansas",3.5,16,Mexican,$,region
3935,Buffalo Wild Wings,66604,"Shawnee County, Kansas",2.5,30,American (Traditional),$$,region
3936,Jeremiah Bullfrogs Bar & Grille,66614,"Shawnee County, Kansas",3.0,21,American (Traditional),$$,region
3937,Pad Restaurant,66608,"Shawnee County, Kansas",4.0,43,American (Traditional),$,region
3938,Red Lobster,66604,"Shawnee County, Kansas",3.5,23,American (Traditional),$$,region
3939,Lazy Toad,66614,"Shawnee County, Kansas",3.5,19,American (Traditional),$$,region
3940,Taco El Sol,66607,"Shawnee County, Kansas",4.0,24,Mexican,$,region
3941,Terry's Bar & Grill,66603,"Shawnee County, Kansas",4.0,26,American (Traditional),$,region
3942,Annie's Place,66604,"Shawnee County, Kansas",3.0,22,American (New),$$,region
3943,Pancho's Mexican Food,66611,"Shawnee County, Kansas",3.5,41,Mexican,$,region
3944,Ling's Bistro,66604,"Shawnee County, Kansas",4.0,8,Chinese,$,region
3945,Hunan Chinese Restaurant,66614,"Shawnee County, Kansas",3.5,21,Chinese,$$,region
3946,The Bar N Grill,66614,"Shawnee County, Kansas",3.0,24,American (Traditional),$,region
3947,Harold's Prize Package Store,66607,"Shawnee County, Kansas",4.5,22,American (Traditional),$,region
3948,McFarland's Restaurant,66604,"Shawnee County, Kansas",3.5,13,American (Traditional),$$,region
3949,Taco Casa,66606,"Shawnee County, Kansas",4.0,21,Mexican,$,region
3950,Silver Lake Restaurant,66539,"Shawnee County, Kansas",4.5,9,Chinese,$$,region
3951,Perkins Restaurant & Bakery,66604,"Shawnee County, Kansas",2.5,20,American (Traditional),$$,region
3952,Hooters,66615,"Shawnee County, Kansas",2.5,17,American (Traditional),$$,region
3953,Mexican Taco Shop,66604,"Shawnee County, Kansas",3.0,17,Mexican,$$,region
3954,Chipotle Mexican Grill,66604,"Shawnee County, Kansas",2.5,21,Mexican,$,region
3955,Tequila's Mexican Restaurant & Bar,66614,"Shawnee County, Kansas",4.0,17,Mexican,$$,region
3956,IHOP,66604,"Shawnee County, Kansas",3.5,7,American (Traditional),$$,region
3957,NOTO Burrito,66608,"Shawnee County, Kansas",3.5,22,Mexican,$,region
3958,Lupita's Mexican Restaurant,66603,"Shawnee County, Kansas",3.0,29,Mexican,$,region
3959,Chili's,66604,"Shawnee County, Kansas",3.0,15,American (Traditional),$$,region
3960,Oriental Pearl Chinese,66615,"Shawnee County, Kansas",3.0,13,Chinese,$,region
3961,Los Charros,66604,"Shawnee County, Kansas",3.0,17,Mexican,$$,region
3962,LaRocca's Pizza,66614,"Shawnee County, Kansas",4.0,9,Italian,$,region
3963,LaRocca's Pizza,66614,"Shawnee County, Kansas",4.0,9,American (Traditional),$,region
3964,Applebee's Grill + Bar,66604,"Shawnee County, Kansas",2.0,30,American (Traditional),$$,region
3965,Fuzzys Taco Shop,66604,"Shawnee County, Kansas",3.0,24,Mexican,$,region
3966,Golden Dragon,66612,"Shawnee County, Kansas",3.5,17,Chinese,$,region
3967,El Mezcal Restaurant,66603,"Shawnee County, Kansas",3.0,25,Mexican,$$,region
3968,Panda Kitchen Topeka,66604,"Shawnee County, Kansas",3.0,10,Chinese,$$,region
3969,Taco Tico,66604,"Shawnee County, Kansas",4.0,4,Mexican,$,region
3970,Dickey's Barbecue Pit,66608,"Shawnee County, Kansas",3.0,17,American (Traditional),$$,region
3971,Brunos Downtown Grill & Bar,66612,"Shawnee County, Kansas",5.0,5,American (Traditional),$$,region
3972,The Break Room,66612,"Shawnee County, Kansas",4.0,6,American (Traditional),$,region
3973,Oscar's,66604,"Shawnee County, Kansas",3.0,8,Mexican,$,region
3974,Cafe Holliday,66612,"Shawnee County, Kansas",3.5,10,Mexican,$,region
3975,Abigail's Grill & Bar,66609,"Shawnee County, Kansas",3.0,11,American (New),$,region
3976,El Ranchito,66614,"Shawnee County, Kansas",3.5,6,Mexican,$,region
3977,Panda Express,66604,"Shawnee County, Kansas",1.5,10,Chinese,$,region
3978,China Express,66612,"Shawnee County, Kansas",3.0,15,Chinese,$$,region
3979,Chuckburger,66607,"Shawnee County, Kansas",4.5,9,American (Traditional),$,region
3980,Skinnys Sports Bar & Grill,66604,"Shawnee County, Kansas",3.0,4,American (Traditional),$,region
3981,Taco Bell,66604,"Shawnee County, Kansas",2.0,7,Mexican,$,region
3982,Ling's Café,66608,"Shawnee County, Kansas",3.5,13,Chinese,$,region
3983,Heartland Cafe,66619,"Shawnee County, Kansas",4.0,7,American (Traditional),$,region
3984,CoCo Asian & Chinese Cuisine,66605,"Shawnee County, Kansas",4.0,15,Chinese,$,region
3985,Chef's Crazy Tasty Chicken,66607,"Shawnee County, Kansas",3.5,9,American (New),$$,region
3986,Specks Bar & Grill,66614,"Shawnee County, Kansas",3.0,6,American (Traditional),$,region
3987,Taco Casa,66614,"Shawnee County, Kansas",1.5,11,Mexican,$,region
3988,Tacos El Guitarron,66607,"Shawnee County, Kansas",4.0,5,Mexican,$,region
3989,Carlos O'kelly's Mexican Cafe,66611,"Shawnee County, Kansas",3.5,12,Mexican,$$,region
3990,Great Wall Chinese Restaurant,66604,"Shawnee County, Kansas",3.0,11,Chinese,$$,region
3991,Hong Kong,66608,"Shawnee County, Kansas",3.0,9,Chinese,$,region
3992,Wellers Grill & Bar,66608,"Shawnee County, Kansas",3.0,14,American (Traditional),$$,region
3993,Arturo's Mexican Restaurant,66612,"Shawnee County, Kansas",4.5,3,Mexican,$$,region
3994,Denny's,66611,"Shawnee County, Kansas",2.5,7,American (Traditional),$,region
3995,Pizza Hut,66612,"Shawnee County, Kansas",2.5,9,Italian,$$,region
3996,Cryster Asian Diner,66618,"Shawnee County, Kansas",3.5,11,Chinese,$$,region
3997,Amigo's,66619,"Shawnee County, Kansas",4.5,9,Mexican,$$,region
3998,Taco Tico,66608,"Shawnee County, Kansas",4.0,5,Mexican,$,region
3999,Madison Street Diner,66607,"Shawnee County, Kansas",3.0,8,American (Traditional),$,region
4000,University Asian Market and Restaurant,66604,"Shawnee County, Kansas",2.0,7,Chinese,$$,region
4001,Pizza Hut,66611,"Shawnee County, Kansas",2.5,2,Italian,$$,region
4002,Taco Loco,66603,"Shawnee County, Kansas",3.0,3,Mexican,$,region
4003,El Gallo Mexican Restaurant & Cantina,66611,"Shawnee County, Kansas",3.5,7,Mexican,$$$$,region
4004,New China Restaurant,66611,"Shawnee County, Kansas",1.5,6,Chinese,$$,region
4005,Taco Bell,66605,"Shawnee County, Kansas",2.5,3,Mexican,$,region
4006,Taco Bell,66608,"Shawnee County, Kansas",2.5,3,Mexican,$,region
4007,La Siesta Restaurant,66616,"Shawnee County, Kansas",4.0,2,Mexican,$$,region
4008,Glazed Goose Bar & Grill,66614,"Shawnee County, Kansas",4.0,2,American (Traditional),$$,region
4009,Pizza Hut,66614,"Shawnee County, Kansas",1.0,3,Italian,$$,region
4010,The Pennant,66612,"Shawnee County, Kansas",4.0,18,American (Traditional),$$,region
4011,Reyna's Deli,79706,"Midland County, Texas",4.5,12,Mexican,$$,region
4012,TWIST - Restaurant & Bar,79706,"Midland County, Texas",3.0,27,American (New),$$,region
4013,Manuels Authentic Mexican Food,79706,"Midland County, Texas",4.5,4,Mexican,$$,region
4014,Brooklyn's Pizzeria,28025,"Cabarrus County, North Carolina",4.0,60,Italian,$,region
4015,Gianni's Trattoria,28025,"Cabarrus County, North Carolina",4.0,104,Italian,$$,region
4016,Fiesta Mexicana Grill,28027,"Cabarrus County, North Carolina",4.5,66,Mexican,$,region
4017,La Unica,28075,"Cabarrus County, North Carolina",4.0,57,Mexican,$,region
4018,Andele Mexican Restaurant,28027,"Cabarrus County, North Carolina",4.0,75,Mexican,$,region
4019,The Full Moon Oyster Bar,28027,"Cabarrus County, North Carolina",4.0,91,American (Traditional),$$,region
4020,Union Street Bistro,28025,"Cabarrus County, North Carolina",3.5,63,American (Traditional),$$,region
4021,China Garden,28025,"Cabarrus County, North Carolina",4.0,17,Chinese,$,region
4022,Conversation Peace Restaurant Bar & Grill,28025,"Cabarrus County, North Carolina",3.5,19,American (Traditional),$$,region
4023,Local 25,28025,"Cabarrus County, North Carolina",4.5,29,American (New),$$$,region
4024,Southern China,28025,"Cabarrus County, North Carolina",4.0,11,Chinese,$,region
4025,Hwy 55 Burgers Shakes & Fries,28075,"Cabarrus County, North Carolina",3.5,43,American (Traditional),$,region
4026,Los Cuates Mexican Restaurant,28027,"Cabarrus County, North Carolina",3.5,37,Mexican,$$,region
4027,El Vaquero,28107,"Cabarrus County, North Carolina",4.0,32,Mexican,$$,region
4028,Casa Grande Mexican Restaurant,28027,"Cabarrus County, North Carolina",4.0,30,Mexican,$,region
4029,Concord Diner,28027,"Cabarrus County, North Carolina",3.5,53,Italian,$,region
4030,49 Yardline,28075,"Cabarrus County, North Carolina",4.0,28,American (New),$$,region
